playerID,yearID,nameLast,nameFirst,teamID,AB,H,B2,B3,HR,BB,IBB,HBP,SH,SF,salary,firstYR,careerYear,Allstar,TB,PA,SLG,OB,OBS,logS,earlyCareer,Allstar.next
benzito01,1990,Benzinger,Todd,CIN,376,95,14,2,5,19,4,4,2,7,325000,1987,4,FALSE,128,412,0.340425532,0.275689223,0.616114755,12.69158046,TRUE,FALSE
benzito01,1991,Benzinger,Todd,CIN,416,109,18,5,3,27,4,3,2,3,705000,1987,5,FALSE,146,455,0.350961538,0.295302013,0.646263552,13.46595308,FALSE,FALSE
benzito01,1992,Benzinger,Todd,LAN,293,70,16,2,4,15,1,0,0,5,1150000,1987,6,FALSE,102,314,0.348122867,0.27184466,0.619967527,13.9552725,FALSE,FALSE
benzito01,1993,Benzinger,Todd,SFN,177,51,7,2,6,13,1,0,1,3,5.00E+05,1987,7,FALSE,80,195,0.451977401,0.329842932,0.781820333,13.12236338,FALSE,FALSE
benzito01,1994,Benzinger,Todd,SFN,328,87,13,2,9,17,4,2,3,2,7.00E+05,1987,8,FALSE,131,356,0.399390244,0.286532951,0.685923195,13.45883561,FALSE,FALSE
bergda01,1998,Berg,Dave,FLO,182,57,11,0,2,26,1,0,4,3,170000,1998,1,FALSE,74,216,0.406593407,0.392344498,0.798937904,12.04355372,TRUE,FALSE
bergda01,1999,Berg,Dave,FLO,304,87,18,1,3,27,0,2,3,0,235000,1998,2,FALSE,116,336,0.381578947,0.344410876,0.725989824,12.36734079,TRUE,FALSE
bergda01,2000,Berg,Dave,FLO,210,53,14,1,1,25,0,5,1,4,295000,1998,3,FALSE,72,245,0.342857143,0.331914894,0.674772036,12.59473064,TRUE,FALSE
bergda01,2001,Berg,Dave,FLO,215,52,12,1,4,14,0,2,2,2,587500,1998,4,FALSE,78,235,0.362790698,0.288209607,0.651000305,13.28363153,TRUE,FALSE
bergda01,2002,Berg,Dave,TOR,374,101,26,2,4,26,1,5,4,5,450000,1998,5,FALSE,143,415,0.382352941,0.314214464,0.696567405,13.01700286,FALSE,FALSE
bergda01,2003,Berg,Dave,TOR,161,41,6,1,4,11,0,0,1,1,7.00E+05,1998,6,FALSE,61,174,0.378881988,0.302325581,0.681207569,13.45883561,FALSE,FALSE
bergda01,2004,Berg,Dave,TOR,154,39,4,0,3,4,0,2,0,2,8.00E+05,1998,7,FALSE,52,162,0.337662338,0.272151899,0.609814236,13.59236701,FALSE,FALSE
bergebr01,2002,Berger,Brandon,KCA,134,27,5,1,6,8,2,2,0,1,202000,2002,1,FALSE,52,147,0.388059701,0.229166667,0.617226368,12.21602298,TRUE,FALSE
bergepe01,2000,Bergeron,Peter,MON,518,127,25,7,5,58,0,0,14,2,201500,2000,1,FALSE,181,592,0.349420849,0.321180556,0.670601405,12.21354466,TRUE,FALSE
bergepe01,2001,Bergeron,Peter,MON,375,79,11,4,3,28,2,5,8,0,242500,2000,2,FALSE,107,418,0.285333333,0.259259259,0.544592593,12.39875699,TRUE,FALSE
bergepe01,2002,Bergeron,Peter,MON,123,23,3,2,0,22,0,0,3,0,250000,2000,3,FALSE,30,148,0.243902439,0.310344828,0.554247267,12.4292162,TRUE,FALSE
bergepe01,2004,Bergeron,Peter,MON,42,9,0,0,0,2,0,0,1,0,3.00E+05,2000,5,FALSE,9,45,0.214285714,0.25,0.464285714,12.61153775,FALSE,FALSE
bergmda01,1985,Bergman,Dave,DET,140,25,2,0,3,14,0,0,1,2,262500,1985,1,FALSE,36,157,0.257142857,0.253246753,0.51038961,12.47800636,TRUE,FALSE
bergmda01,1986,Bergman,Dave,DET,130,30,6,1,1,21,0,0,0,0,316667,1985,2,FALSE,41,151,0.315384615,0.337748344,0.65313296,12.66560603,TRUE,FALSE
bergmda01,1987,Bergman,Dave,DET,172,47,7,3,6,30,4,1,1,3,331667,1985,3,FALSE,78,211,0.453488372,0.354368932,0.807857304,12.71188673,TRUE,FALSE
bergmda01,1988,Bergman,Dave,DET,289,85,14,0,5,38,2,0,2,4,360000,1985,4,FALSE,114,335,0.394463668,0.367781155,0.762244823,12.79385931,TRUE,FALSE
bergmda01,1989,Bergman,Dave,DET,385,103,13,1,7,44,3,2,4,1,437500,1985,5,FALSE,139,439,0.361038961,0.333333333,0.694372294,12.98883198,FALSE,FALSE
bergmda01,1990,Bergman,Dave,DET,205,57,10,1,2,33,3,0,1,2,525000,1985,6,FALSE,75,244,0.365853659,0.360995851,0.726849509,13.17115354,FALSE,FALSE
bergmda01,1991,Bergman,Dave,DET,194,46,10,1,7,35,2,0,0,2,575000,1985,7,FALSE,79,233,0.407216495,0.341991342,0.749207837,13.26212532,FALSE,FALSE
bergmda01,1992,Bergman,Dave,DET,181,42,3,0,1,20,1,0,1,2,375000,1985,8,FALSE,48,205,0.26519337,0.301980198,0.567173568,12.8346813,FALSE,FALSE
berkmla01,1999,Berkman,Lance,HOU,93,22,2,0,4,12,0,0,0,1,2.00E+05,1999,1,FALSE,36,106,0.387096774,0.323809524,0.710906298,12.20607265,TRUE,FALSE
berkmla01,2001,Berkman,Lance,HOU,577,191,55,5,34,92,5,13,0,6,305000,1999,3,TRUE,358,693,0.620450607,0.412462908,1.032913515,12.62806706,TRUE,TRUE
berkmla01,2002,Berkman,Lance,HOU,578,169,35,2,42,107,20,4,0,3,5.00E+05,1999,4,TRUE,334,712,0.577854671,0.363120567,0.940975239,13.12236338,TRUE,FALSE
berkmla01,2003,Berkman,Lance,HOU,538,155,35,6,25,107,13,9,1,3,3500000,1999,5,FALSE,277,671,0.514869888,0.378419453,0.893289341,15.06827353,FALSE,TRUE
berkmla01,2004,Berkman,Lance,HOU,544,172,40,3,30,127,14,10,0,6,6500000,1999,6,TRUE,308,701,0.566176471,0.416058394,0.982234865,15.68731273,FALSE,FALSE
berkmla01,2005,Berkman,Lance,HOU,468,137,34,1,24,91,12,4,0,2,10500000,1999,7,FALSE,245,577,0.523504274,0.378283713,0.901787986,16.16688582,FALSE,TRUE
berkmla01,2006,Berkman,Lance,HOU,536,169,29,0,45,98,22,4,0,8,14500000,1999,8,TRUE,333,668,0.621268657,0.37347561,0.994744266,16.48965921,FALSE,FALSE
berkmla01,2007,Berkman,Lance,HOU,561,156,24,2,34,94,11,8,0,5,14500000,1999,9,FALSE,286,679,0.509803922,0.358858859,0.86866278,16.48965921,FALSE,TRUE
berkmla01,2008,Berkman,Lance,HOU,554,173,46,4,29,99,18,7,0,5,14500000,1999,10,TRUE,314,683,0.566787004,0.378539493,0.945326497,16.48965921,FALSE,FALSE
berkmla01,2009,Berkman,Lance,HOU,460,126,31,1,25,97,14,1,0,4,14500000,1999,11,FALSE,234,576,0.508695652,0.366024518,0.874720171,16.48965921,FALSE,FALSE
berkmla01,2010,Berkman,Lance,HOU,404,100,23,1,14,77,7,0,0,0,14500000,1999,12,FALSE,167,488,0.413366337,0.348360656,0.761726992,16.48965921,FALSE,TRUE
berkmla01,2011,Berkman,Lance,SLN,488,147,23,2,31,92,17,3,0,4,8.00E+06,1999,13,TRUE,267,604,0.547131148,0.371859296,0.918990444,15.8949521,FALSE,FALSE
berkmla01,2012,Berkman,Lance,SLN,81,21,7,1,2,14,3,2,0,0,1.20E+07,1999,14,FALSE,36,100,0.444444444,0.326530612,0.770975057,16.30041721,FALSE,FALSE
berkmla01,2013,Berkman,Lance,TEX,256,62,10,1,6,38,3,0,0,0,1.00E+07,1999,15,FALSE,92,297,0.359375,0.326599327,0.685974327,16.11809565,FALSE,NA
bernaro01,2012,Bernadina,Roger,WAS,227,66,11,0,5,28,3,2,3,1,493500,2012,1,FALSE,92,264,0.405286344,0.352713178,0.757999522,13.10927814,TRUE,FALSE
bernaro01,2013,Bernadina,Roger,WAS,227,41,10,2,4,16,1,5,2,0,1212500,2012,2,FALSE,67,251,0.295154185,0.229508197,0.524662382,14.0081949,TRUE,NA
bernato01,1985,Bernazard,Tony,CLE,500,137,26,3,11,69,2,1,5,4,4.00E+05,1985,1,FALSE,202,581,0.404,0.357267951,0.761267951,12.89921983,TRUE,FALSE
bernato01,1986,Bernazard,Tony,CLE,562,169,28,4,17,53,5,6,7,8,580000,1985,2,FALSE,256,641,0.455516014,0.35,0.805516014,13.27078338,TRUE,FALSE
bernato01,1987,Bernazard,Tony,CLE,507,127,26,2,14,55,2,1,7,3,630000,1985,3,FALSE,199,575,0.392504931,0.319148936,0.711653867,13.3534751,TRUE,FALSE
berrada01,1985,Berra,Dale,NYA,109,25,5,1,1,7,0,0,2,0,477500,1985,1,FALSE,35,118,0.321100917,0.275862069,0.596962986,13.07631944,TRUE,FALSE
berrada01,1986,Berra,Dale,NYA,108,25,7,0,2,9,0,1,2,1,557500,1985,2,FALSE,38,121,0.351851852,0.290598291,0.642450142,13.23121778,TRUE,FALSE
berrada01,1987,Berra,Dale,HOU,90,16,6,0,0,16,6,0,0,2,62500,1985,3,FALSE,22,114,0.244444444,0.232142857,0.476587302,11.04292184,TRUE,FALSE
berroan01,2003,Berroa,Angel,KCA,567,163,28,7,17,29,3,18,13,8,302000,2003,1,FALSE,256,638,0.451499118,0.315525876,0.767024995,12.6181823,TRUE,FALSE
berroan01,2004,Berroa,Angel,KCA,512,134,27,6,8,23,0,12,5,2,372500,2003,2,FALSE,197,554,0.384765625,0.293457944,0.678223569,12.82799232,TRUE,FALSE
berroan01,2005,Berroa,Angel,KCA,608,164,21,5,11,18,3,14,10,2,5.00E+05,2003,3,FALSE,228,655,0.375,0.284578696,0.659578696,13.12236338,TRUE,FALSE
berroan01,2006,Berroa,Angel,KCA,474,111,18,1,9,14,1,3,9,3,2.00E+06,2003,4,FALSE,158,504,0.333333333,0.253578732,0.586912065,14.50865774,TRUE,FALSE
berroge01,1989,Berroa,Geronimo,ATL,136,36,4,0,2,7,1,0,0,0,70500,1989,1,FALSE,46,144,0.338235294,0.291666667,0.629901961,11.16336799,TRUE,FALSE
berroge01,1994,Berroa,Geronimo,OAK,340,104,18,2,13,41,0,3,0,7,140000,1989,6,FALSE,165,391,0.485294118,0.380577428,0.865871545,11.8493977,FALSE,FALSE
berroge01,1995,Berroa,Geronimo,OAK,546,152,22,3,22,63,2,1,0,6,235000,1989,7,FALSE,246,618,0.450549451,0.348608838,0.799158289,12.36734079,FALSE,FALSE
berroge01,1996,Berroa,Geronimo,OAK,586,170,32,1,36,47,0,4,0,6,1150000,1989,8,FALSE,312,643,0.532423208,0.342812006,0.875235215,13.9552725,FALSE,FALSE
berroge01,1997,Berroa,Geronimo,OAK,561,159,25,0,26,76,4,4,0,7,3300000,1989,9,FALSE,262,652,0.467023173,0.360374415,0.827397588,15.00943303,FALSE,FALSE
berroge01,1998,Berroa,Geronimo,CLE,191,43,7,2,1,24,1,2,0,0,2200000,1989,10,FALSE,57,218,0.298429319,0.305555556,0.603984875,14.60396792,FALSE,FALSE
berroge01,1999,Berroa,Geronimo,TOR,62,12,3,0,1,9,0,2,0,0,5.00E+05,1989,11,FALSE,18,73,0.290322581,0.295774648,0.586097229,13.12236338,FALSE,FALSE
berryda01,1988,Berryhill,Damon,CHN,309,80,19,1,7,17,5,0,3,3,62500,1988,1,FALSE,122,337,0.394822006,0.277945619,0.672767626,11.04292184,TRUE,FALSE
berryda01,1989,Berryhill,Damon,CHN,334,86,13,0,5,16,4,2,4,5,115000,1988,2,FALSE,114,365,0.341317365,0.276836158,0.618153523,11.65268741,TRUE,FALSE
berryda01,1990,Berryhill,Damon,CHN,53,10,4,0,1,5,1,0,0,1,2.00E+05,1988,3,FALSE,17,60,0.320754717,0.237288136,0.558042853,12.20607265,TRUE,FALSE
berryda01,1991,Berryhill,Damon,CHN,159,30,7,0,5,11,1,1,0,1,230000,1988,4,FALSE,52,173,0.327044025,0.233918129,0.560962154,12.34583459,TRUE,FALSE
berryda01,1992,Berryhill,Damon,ATL,307,70,16,1,10,17,4,1,0,3,370000,1988,5,FALSE,118,332,0.384364821,0.25304878,0.637413601,12.82125828,FALSE,FALSE
berryda01,1993,Berryhill,Damon,ATL,335,82,18,2,8,21,1,2,2,3,1.00E+06,1988,6,FALSE,128,364,0.382089552,0.285714286,0.667803838,13.81551056,FALSE,FALSE
berryda01,1994,Berryhill,Damon,BOS,255,67,17,2,6,19,0,0,0,2,5.00E+05,1988,7,FALSE,106,276,0.415686275,0.313868613,0.729554888,13.12236338,FALSE,FALSE
berryda01,1995,Berryhill,Damon,CIN,164,30,6,0,4,20,4,0,2,8,2.00E+05,1988,8,FALSE,48,198,0.292682927,0.244680851,0.537363778,12.20607265,FALSE,FALSE
berryda01,1997,Berryhill,Damon,SFN,167,43,8,0,3,20,5,0,0,1,466665,1988,10,FALSE,60,193,0.359281437,0.302083333,0.66136477,13.05336693,FALSE,FALSE
berryse01,1993,Berry,Sean,MON,299,78,15,2,14,41,6,2,3,6,121000,1993,1,FALSE,139,357,0.464882943,0.326589595,0.791472539,11.70354582,TRUE,FALSE
berryse01,1994,Berry,Sean,MON,320,89,19,2,11,32,7,3,2,2,2.00E+05,1993,2,FALSE,145,366,0.453125,0.317548747,0.770673747,12.20607265,TRUE,FALSE
berryse01,1995,Berry,Sean,MON,314,100,22,1,14,25,1,2,2,5,285000,1993,3,FALSE,166,349,0.52866242,0.364705882,0.893368303,12.56024446,TRUE,FALSE
berryse01,1996,Berry,Sean,HOU,431,121,38,1,17,23,1,9,2,4,995000,1993,4,FALSE,212,470,0.49187935,0.314285714,0.806165065,13.81049802,TRUE,FALSE
berryse01,1997,Berry,Sean,HOU,301,77,24,1,8,25,1,5,1,6,2250000,1993,5,FALSE,127,339,0.42192691,0.308868502,0.730795412,14.62644077,FALSE,FALSE
berryse01,1998,Berry,Sean,HOU,299,94,17,1,13,31,3,7,1,4,1.00E+06,1993,6,FALSE,152,345,0.508361204,0.366366366,0.87472757,13.81551056,FALSE,FALSE
berryse01,1999,Berry,Sean,MIL,259,59,11,1,2,17,0,3,0,2,1050000,1993,7,FALSE,78,281,0.301158301,0.275362319,0.57652062,13.86430072,FALSE,FALSE
berryse01,2000,Berry,Sean,MIL,46,7,2,0,1,4,0,0,0,0,2350000,1993,8,FALSE,12,50,0.260869565,0.22,0.480869565,14.66992589,FALSE,FALSE
betanyu01,2006,Betancourt,Yuniesky,SEA,558,161,28,6,8,17,0,1,7,1,677500,2006,1,FALSE,225,584,0.403225806,0.309565217,0.712791024,13.42616483,TRUE,FALSE
betanyu01,2007,Betancourt,Yuniesky,SEA,536,155,38,2,9,15,3,1,3,4,727500,2006,2,FALSE,224,562,0.417910448,0.301444043,0.719354491,13.49736928,TRUE,FALSE
betanyu01,2008,Betancourt,Yuniesky,SEA,559,156,36,3,7,17,0,2,6,6,1550000,2006,3,FALSE,219,590,0.39177102,0.300347222,0.692118242,14.25376549,TRUE,FALSE
betanyu01,2009,Betancourt,Yuniesky,SEA,470,115,20,6,6,21,0,0,11,6,2300000,2006,4,FALSE,165,508,0.35106383,0.276985743,0.628049573,14.64841968,TRUE,FALSE
betanyu01,2010,Betancourt,Yuniesky,KCA,556,144,29,2,16,23,1,1,4,4,3300000,2006,5,FALSE,225,589,0.404676259,0.286206897,0.690883156,15.00943303,FALSE,FALSE
betanyu01,2011,Betancourt,Yuniesky,MIL,556,140,27,3,13,16,3,2,0,10,4300000,2006,6,FALSE,212,587,0.381294964,0.266086957,0.647381921,15.27412558,FALSE,FALSE
betanyu01,2012,Betancourt,Yuniesky,KCA,215,49,14,1,7,9,0,0,1,3,2.00E+06,2006,7,FALSE,86,228,0.4,0.258928571,0.658928571,14.50865774,FALSE,FALSE
betanyu01,2013,Betancourt,Yuniesky,MIL,391,83,15,1,13,14,3,1,0,3,9.00E+05,2006,8,FALSE,139,412,0.355498721,0.230392157,0.585890878,13.71015004,FALSE,NA
betemwi01,2005,Betemit,Wilson,ATL,246,75,12,4,4,22,4,0,4,2,316000,2005,1,FALSE,107,278,0.43495935,0.341911765,0.776871114,12.66349749,TRUE,FALSE
betemwi01,2006,Betemit,Wilson,ATL,373,98,23,0,18,36,6,0,1,2,345000,2005,2,FALSE,175,418,0.469168901,0.308433735,0.777602636,12.7512997,TRUE,FALSE
betemwi01,2007,Betemit,Wilson,LAN,240,55,12,0,14,38,0,1,2,3,405000,2005,3,FALSE,109,284,0.454166667,0.334532374,0.788699041,12.91164235,TRUE,FALSE
betemwi01,2008,Betemit,Wilson,NYA,189,50,13,0,6,6,0,1,1,1,1165000,2005,4,FALSE,81,198,0.428571429,0.287179487,0.715750916,13.96823164,TRUE,FALSE
betemwi01,2009,Betemit,Wilson,CHA,45,9,5,0,0,5,0,0,0,0,1300000,2005,5,FALSE,14,50,0.311111111,0.28,0.591111111,14.07787482,FALSE,FALSE
betemwi01,2011,Betemit,Wilson,KCA,323,92,22,4,8,31,6,0,0,5,1.00E+06,2005,7,FALSE,146,365,0.452012384,0.325,0.777012384,13.81551056,FALSE,FALSE
betemwi01,2012,Betemit,Wilson,BAL,341,89,19,0,12,31,0,1,0,3,1250000,2005,8,FALSE,144,376,0.42228739,0.322580645,0.744868035,14.03865411,FALSE,FALSE
bevacku01,1985,Bevacqua,Kurt,SDN,138,33,6,0,3,25,5,0,1,3,140000,1985,1,FALSE,48,172,0.347826087,0.31547619,0.663302277,11.8493977,TRUE,FALSE
biancbu01,1986,Biancalana,Buddy,KCA,190,46,4,4,2,15,0,0,4,0,165000,1986,1,FALSE,64,209,0.336842105,0.297560976,0.634403081,12.01370075,TRUE,FALSE
biancje01,2013,Bianchi,Jeff,MIL,236,56,8,1,1,11,0,1,2,2,490000,2013,1,FALSE,69,252,0.292372881,0.271255061,0.563627942,13.10216067,TRUE,NA
bicheda01,1990,Bichette,Dante,CAL,349,89,15,1,15,16,1,3,1,2,1.00E+05,1990,1,FALSE,151,372,0.432664756,0.284153005,0.716817762,11.51292546,TRUE,FALSE
bicheda01,1991,Bichette,Dante,ML4,445,106,18,3,15,22,4,1,1,6,185000,1990,2,FALSE,175,479,0.393258427,0.263269639,0.656528066,12.1281111,TRUE,FALSE
bicheda01,1992,Bichette,Dante,ML4,387,111,27,2,5,16,3,3,2,3,230000,1990,3,FALSE,157,414,0.405684755,0.305418719,0.711103474,12.34583459,TRUE,FALSE
bicheda01,1993,Bichette,Dante,COL,538,167,43,5,21,28,2,7,0,8,735000,1990,4,FALSE,283,583,0.526022305,0.339788732,0.865811037,13.50762578,TRUE,TRUE
bicheda01,1994,Bichette,Dante,COL,484,147,33,2,27,19,3,4,0,2,2850000,1990,5,TRUE,265,512,0.547520661,0.322134387,0.869655049,14.86282955,FALSE,TRUE
bicheda01,1995,Bichette,Dante,COL,579,197,38,2,40,22,5,4,0,7,3400000,1990,6,TRUE,359,617,0.620034542,0.353135314,0.973169856,15.03928599,FALSE,TRUE
bicheda01,1996,Bichette,Dante,COL,633,198,39,3,31,45,4,6,0,10,3591666,1990,7,TRUE,336,698,0.530805687,0.350439883,0.88124557,15.09412672,FALSE,FALSE
bicheda01,1997,Bichette,Dante,COL,561,173,31,2,26,30,1,3,0,7,5166667,1990,8,FALSE,286,602,0.509803922,0.341216216,0.851020138,15.45773836,FALSE,TRUE
bicheda01,1998,Bichette,Dante,COL,662,219,48,2,22,28,2,1,0,4,5291667,1990,9,TRUE,337,697,0.509063444,0.354046243,0.863109687,15.48164388,FALSE,FALSE
bicheda01,1999,Bichette,Dante,COL,593,177,38,2,34,54,3,2,0,10,7250000,1990,10,FALSE,321,662,0.541315346,0.350769231,0.892084576,15.79651203,FALSE,FALSE
bicheda01,2000,Bichette,Dante,CIN,575,169,32,2,23,49,3,4,1,7,7.00E+06,1990,11,FALSE,274,639,0.476521739,0.342902711,0.81942445,15.76142071,FALSE,FALSE
bicheda01,2001,Bichette,Dante,BOS,391,112,30,1,12,20,1,3,0,1,7.00E+06,1990,12,FALSE,180,416,0.460358056,0.317961165,0.778319221,15.76142071,FALSE,FALSE
biesest01,1997,Bieser,Steve,NYN,69,17,3,0,0,7,1,4,0,1,150000,1997,1,FALSE,20,82,0.289855072,0.298701299,0.588556371,11.91839057,TRUE,FALSE
bigbila01,2004,Bigbie,Larry,BAL,478,134,23,1,15,45,0,1,3,4,340000,2004,1,FALSE,204,531,0.426778243,0.342256214,0.769034457,12.7367009,TRUE,FALSE
bigbila01,2005,Bigbie,Larry,BAL,272,65,10,2,5,24,1,1,5,2,380000,2004,2,FALSE,94,305,0.345588235,0.296296296,0.641884532,12.84792653,TRUE,FALSE
biggicr01,1989,Biggio,Craig,HOU,443,114,21,2,13,49,8,6,6,5,78000,1989,1,FALSE,178,517,0.401805869,0.31,0.711805869,11.26446411,TRUE,FALSE
biggicr01,1990,Biggio,Craig,HOU,555,153,24,2,4,53,1,3,9,1,240000,1989,2,FALSE,193,622,0.347747748,0.336617406,0.684365153,12.3883942,TRUE,TRUE
biggicr01,1991,Biggio,Craig,HOU,546,161,23,4,4,53,3,2,5,3,437500,1989,3,TRUE,204,612,0.373626374,0.350498339,0.724124712,12.98883198,TRUE,TRUE
biggicr01,1992,Biggio,Craig,HOU,613,170,32,3,6,94,9,7,5,2,1425000,1989,4,TRUE,226,730,0.36867863,0.356145251,0.724823881,14.16968237,TRUE,FALSE
biggicr01,1993,Biggio,Craig,HOU,610,175,41,5,21,77,7,10,4,5,3050000,1989,5,FALSE,289,713,0.473770492,0.353025937,0.826796428,14.93065215,FALSE,TRUE
biggicr01,1994,Biggio,Craig,HOU,437,139,44,5,6,62,1,8,2,2,3500000,1989,6,TRUE,211,512,0.482837529,0.4,0.882837529,15.06827353,FALSE,TRUE
biggicr01,1995,Biggio,Craig,HOU,553,167,30,2,22,80,1,22,11,7,4725000,1989,7,TRUE,267,674,0.482820976,0.388012618,0.870833595,15.36837812,FALSE,TRUE
biggicr01,1996,Biggio,Craig,HOU,605,174,24,4,15,75,0,27,8,8,2075000,1989,8,TRUE,251,723,0.414876033,0.366176471,0.781052504,14.54547171,FALSE,TRUE
biggicr01,1997,Biggio,Craig,HOU,619,191,37,8,22,84,6,34,0,7,6280000,1989,9,TRUE,310,750,0.500807754,0.379407616,0.880215371,15.65288054,FALSE,TRUE
biggicr01,1998,Biggio,Craig,HOU,646,210,51,2,20,64,6,23,1,4,6145000,1989,10,TRUE,325,744,0.503095975,0.374301676,0.877397651,15.6311493,FALSE,FALSE
biggicr01,1999,Biggio,Craig,HOU,639,188,56,0,16,88,9,11,5,6,6060000,1989,11,FALSE,292,758,0.456964006,0.362771739,0.819735745,15.61722036,FALSE,FALSE
biggicr01,2000,Biggio,Craig,HOU,377,101,13,5,8,61,3,16,7,5,6750000,1989,12,FALSE,148,469,0.392572944,0.360544218,0.753117162,15.72505306,FALSE,FALSE
biggicr01,2001,Biggio,Craig,HOU,617,180,35,3,20,66,4,28,0,6,7750000,1989,13,FALSE,281,721,0.455429498,0.352256186,0.807685684,15.8632034,FALSE,FALSE
biggicr01,2002,Biggio,Craig,HOU,577,146,36,3,15,50,2,17,9,2,8750000,1989,14,FALSE,233,657,0.403812825,0.308426073,0.712238898,15.98456426,FALSE,FALSE
biggicr01,2003,Biggio,Craig,HOU,628,166,44,2,15,57,3,27,3,2,9750000,1989,15,FALSE,259,720,0.412420382,0.319767442,0.732187824,16.09277784,FALSE,FALSE
biggicr01,2004,Biggio,Craig,HOU,633,178,47,0,24,40,0,15,9,3,3.00E+06,1989,16,FALSE,297,700,0.469194313,0.323922734,0.793117047,14.91412285,FALSE,FALSE
biggicr01,2005,Biggio,Craig,HOU,590,156,40,1,26,37,2,17,4,3,3.00E+06,1989,17,FALSE,276,653,0.46779661,0.303656598,0.771453208,14.91412285,FALSE,FALSE
biggicr01,2006,Biggio,Craig,HOU,548,135,33,0,21,40,1,9,5,5,4.00E+06,1989,18,FALSE,231,608,0.421532847,0.295415959,0.716948806,15.20180492,FALSE,FALSE
biggicr01,2007,Biggio,Craig,HOU,517,130,31,3,10,23,0,3,7,5,5150000,1989,19,FALSE,197,555,0.381044487,0.283333333,0.664377821,15.45450727,FALSE,FALSE
bilarda01,1986,Bilardello,Dann,MON,191,37,5,0,4,14,3,0,7,0,80000,1986,1,FALSE,54,215,0.282722513,0.230769231,0.513491744,11.28978191,TRUE,FALSE
blackch02,2012,Blackmon,Charlie,COL,113,32,8,0,2,4,0,3,1,0,480000,2012,1,FALSE,46,121,0.407079646,0.307692308,0.714771954,13.08154138,TRUE,FALSE
blakeca01,2003,Blake,Casey,CLE,557,143,35,0,17,38,1,10,8,8,330000,2003,1,FALSE,229,622,0.411131059,0.302013423,0.713144482,12.70684793,TRUE,FALSE
blakeca01,2004,Blake,Casey,CLE,587,159,36,3,28,68,2,9,1,3,352400,2003,2,FALSE,285,670,0.485519591,0.342465753,0.827985345,12.77252217,TRUE,FALSE
blakeca01,2005,Blake,Casey,CLE,523,126,32,1,23,43,3,10,2,5,2250000,2003,3,FALSE,229,586,0.437858509,0.291739895,0.729598403,14.62644077,TRUE,FALSE
blakeca01,2006,Blake,Casey,CLE,401,113,20,1,19,45,5,4,1,5,3050000,2003,4,FALSE,192,461,0.478802993,0.33924612,0.818049112,14.93065215,TRUE,FALSE
blakeca01,2007,Blake,Casey,CLE,588,159,36,4,18,54,2,10,5,5,3750000,2003,5,FALSE,257,664,0.43707483,0.327639752,0.764714581,15.1372664,FALSE,FALSE
blakeca01,2008,Blake,Casey,CLE,536,147,36,1,21,49,11,11,1,4,6100000,2003,6,FALSE,248,612,0.462686567,0.310402685,0.773089252,15.62379933,FALSE,FALSE
blakeca01,2009,Blake,Casey,LAN,485,136,25,6,18,63,8,6,1,10,5.00E+06,2003,7,FALSE,227,573,0.468041237,0.34352518,0.811566417,15.42494847,FALSE,FALSE
blakeca01,2010,Blake,Casey,LAN,509,126,28,1,17,48,3,8,3,3,6250000,2003,8,FALSE,207,574,0.406679764,0.305357143,0.712036907,15.64809202,FALSE,FALSE
blakeca01,2011,Blake,Casey,LAN,202,51,10,1,4,26,1,3,5,3,5500000,2003,9,FALSE,75,240,0.371287129,0.331877729,0.703164858,15.52025865,FALSE,FALSE
blaloha01,2002,Blalock,Hank,TEX,147,31,8,0,3,20,1,1,2,2,2.00E+05,2002,1,FALSE,48,173,0.326530612,0.297619048,0.62414966,12.20607265,TRUE,TRUE
blaloha01,2003,Blalock,Hank,TEX,567,170,33,3,29,44,1,1,0,3,302500,2002,2,TRUE,296,616,0.522045855,0.348039216,0.870085071,12.61983656,TRUE,TRUE
blaloha01,2004,Blalock,Hank,TEX,624,172,38,3,32,75,7,6,0,8,550000,2002,3,TRUE,312,720,0.5,0.339943343,0.839943343,13.21767356,TRUE,FALSE
blaloha01,2005,Blalock,Hank,TEX,647,170,34,0,25,51,1,3,0,4,850000,2002,4,FALSE,279,706,0.43122102,0.314735336,0.745956356,13.65299163,TRUE,FALSE
blaloha01,2006,Blalock,Hank,TEX,591,157,26,3,16,51,6,2,0,2,3050000,2002,5,FALSE,237,652,0.401015228,0.311728395,0.712743623,14.93065215,FALSE,FALSE
blaloha01,2007,Blalock,Hank,TEX,208,61,16,3,10,21,1,1,0,2,4800000,2002,6,FALSE,113,233,0.543269231,0.352173913,0.895443144,15.38412648,FALSE,FALSE
blaloha01,2008,Blalock,Hank,TEX,258,74,19,1,12,19,3,2,0,2,6.00E+06,2002,7,FALSE,131,284,0.507751938,0.321428571,0.829180509,15.60727003,FALSE,FALSE
blaloha01,2009,Blalock,Hank,TEX,462,108,21,4,25,26,2,3,0,4,6200000,2002,8,FALSE,212,497,0.458874459,0.269387755,0.728262214,15.64005985,FALSE,FALSE
blancan01,2010,Blanco,Andres,TEX,166,46,10,1,0,11,1,3,3,2,510000,2010,1,FALSE,58,186,0.34939759,0.314606742,0.664004332,13.142166,TRUE,FALSE
